IsWinner,ProductId,TimeOfOfferChange,ConditionNotes,IsFeaturedMerchant,IsFulfilledByAmazon,ListingPrice,SellerFeedbackRating,SellerFeedbackCount,SellerId,ShippingPrice,ShippingTime_minHours,ShippingTime_maxHours,ShipsFromCountry,ShipsFromState
0,-4885255916155087854,2016-02-04T04:26:52.136Z,,1,1,94.0,0,0,1207135739277432339,0.0,672,1008,,
1,-4885255916155087854,2016-02-04T04:26:52.136Z,"Ready To Ship - We are unable to ship to PO Boxes, NT, YT and NU Territories",1,0,107.35,95,4078,-1789487307643024748,0.0,48,72,CA,ON
0,-4885255916155087854,2016-02-04T04:26:52.136Z,.,1,0,100.46,98,478,5452082314297826053,6.99,24,48,CA,ON
0,-4885255916155087854,2016-02-04T04:26:52.136Z,Fast shipping in Canada.,1,0,99.24,95,4384,-2572277640783537773,11.67,24,48,CA,ON
0,-4885255916155087854,2016-02-04T04:26:52.136Z,,0,0,109.48,94,105,-8704029307873847986,8.99,24,48,CA,ON
0,-4885255916155087854,2016-02-04T04:26:52.136Z,,0,0,116.7,67,9,1929046423112965216,6.98,24,48,CA,AB
0,-4885255916155087854,2016-02-04T04:26:52.136Z,*Free shipping from Canada / Livraison GRATUITE depuis Canada*,1,0,124.69,100,4601,5657218934756058127,0.0,24,48,CA,ON
0,-4885255916155087854,2016-02-04T04:26:52.136Z,,1,0,120.08,96,1790,1788801474825896666,9.98,96,120,US,NY
0,-4885255916155087854,2016-02-04T04:26:52.136Z,BRAND NEW!! SHIPS FROM ONTARIO CANADA. HST ALREADY INCLUDED IN PRICE! Reliable service you,1,0,125.73,91,10606,-1177408302343430963,5.0,24,48,,
0,-4885255916155087854,2016-02-04T04:26:52.136Z,,1,0,121.27,96,1790,1788801474825896666,9.98,96,120,US,NY
0,-4885255916155087854,2016-02-04T04:26:52.136Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,133.12,96,35264,6791568714796518563,0.0,96,120,CA,QC
0,-4885255916155087854,2016-02-04T04:26:52.136Z,Brand new and ready to ship from CANADA **** FAST SHIPPING ***,1,0,123.77,96,7090,-373508113925093038,12.95,24,48,CA,ON
0,-4885255916155087854,2016-02-04T04:26:52.136Z,,1,0,139.58,94,178,-8070122054366980138,0.0,24,48,US,NV
0,-4885255916155087854,2016-02-04T04:26:52.136Z,,1,0,136.71,100,3,750763505746428351,5.54,24,48,HK,
0,-4885255916155087854,2016-02-04T04:26:52.136Z,We ship by courier next day when possible on most items. We do not ship to PO boxes.We do,1,0,131.25,94,337,2760162070632027753,14.99,24,48,CA,QC
0,-4885255916155087854,2016-02-04T04:26:52.136Z,,1,0,140.26,96,41419,9012427554787096099,7.0,24,48,,
0,-4885255916155087854,2016-02-04T04:26:52.136Z,Ship from JAPAN. Carefully packed. High quality Manual and Package are normally written in,1,0,145.93,100,35,5554217688069566383,1.34,96,120,JP,
0,-4885255916155087854,2016-02-04T04:26:52.136Z,"**Please read carefully** If you choose Expedited shipping, it will take about a week and",1,0,150.27,100,20,9008330480532653624,0.0,72,96,JP,
0,-4885255916155087854,2016-02-04T04:26:52.136Z,Thank you for visiting us. Brand new. We ship directly from Japan carefully. Standard ship,1,0,150.79,100,26,5811974462741352839,0.0,72,96,JP,
0,-6219878023547990916,2016-02-04T04:27:21.627Z,,0,0,78.64,98,3293,4143506568603310959,10.99,24,48,US,NY
1,-6219878023547990916,2016-02-04T04:27:21.627Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,89.64,96,35264,6791568714796518563,0.0,96,120,CA,QC
0,-6219878023547990916,2016-02-04T04:27:21.627Z,,1,1,90.86,0,0,1207135739277432339,0.0,672,1008,,
0,-6219878023547990916,2016-02-04T04:27:21.627Z,,1,0,81.49,96,1790,1788801474825896666,9.98,96,120,US,NY
0,-6219878023547990916,2016-02-04T04:27:21.627Z,,1,0,82.56,96,1790,1788801474825896666,9.98,96,120,US,NY
0,-6219878023547990916,2016-02-04T04:27:21.627Z,,1,0,74.07,93,2521,-5016003493506265192,21.69,24,48,US,VA
0,-6219878023547990916,2016-02-04T04:27:21.627Z,"GST/HST Only, No PST. Part Number: S524-01M",1,0,85.75,95,4384,-2572277640783537773,11.31,24,48,CA,ON
0,-6219878023547990916,2016-02-04T04:27:21.627Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,94.14,91,10606,-1177408302343430963,5.0,24,48,,
0,-6219878023547990916,2016-02-04T04:27:21.627Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,97.45,91,10606,-1177408302343430963,5.0,24,48,,
0,-6219878023547990916,2016-02-04T04:27:21.627Z,,1,0,102.71,88,8452,-6639690782514669126,13.19,96,120,,
0,-6219878023547990916,2016-02-04T04:27:21.627Z,,1,0,109.13,96,41419,9012427554787096099,7.0,24,48,,
0,-6219878023547990916,2016-02-04T04:27:21.627Z,,1,0,116.13,95,5535,-8852182251270724705,0.0,24,48,,
0,-6219878023547990916,2016-02-04T04:27:21.627Z,,1,0,99.16,97,4513,622743086816758000,23.38,144,240,US,NJ
0,-6219878023547990916,2016-02-04T04:27:21.627Z,Duty free - Ships from USA,1,0,138.9,98,1446,1163115142515862290,0.0,24,48,US,CA
0,-6219878023547990916,2016-02-04T04:27:21.627Z,,1,0,142.36,96,1326,8648764257939339698,0.0,24,48,,
0,-6219878023547990916,2016-02-04T04:27:21.627Z,,1,0,170.76,82,28,3369377968127476899,50.46,24,48,,
0,-6219878023547990916,2016-02-04T04:27:21.627Z,,1,0,363.01,99,79,-1869213145998141353,0.0,24,48,,
1,-2406396100216511638,2016-02-04T04:29:07.495Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,67.0,91,3459,7235704646333918828,0.0,24,48,,
0,-2406396100216511638,2016-02-04T04:29:07.495Z,,1,0,57.07,96,1790,1788801474825896666,9.98,96,120,US,NY
0,-2406396100216511638,2016-02-04T04:29:07.495Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,67.72,96,35264,6791568714796518563,0.0,96,120,CA,QC
0,-2406396100216511638,2016-02-04T04:29:07.495Z,,1,0,52.22,93,2521,-5016003493506265192,21.94,24,48,US,VA
0,-2406396100216511638,2016-02-04T04:29:07.495Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,70.67,91,10606,-1177408302343430963,5.0,24,48,,
0,-2406396100216511638,2016-02-04T04:29:07.495Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,71.78,91,10606,-1177408302343430963,5.0,24,48,,
0,-2406396100216511638,2016-02-04T04:29:07.495Z,,1,0,86.04,96,41419,9012427554787096099,5.0,96,120,,
0,-2406396100216511638,2016-02-04T04:29:07.495Z,,1,0,92.37,99,79,-1869213145998141353,0.0,24,48,,
0,-2406396100216511638,2016-02-04T04:29:07.495Z,,1,0,92.37,95,5535,-8852182251270724705,0.0,24,48,,
0,-2406396100216511638,2016-02-04T04:29:07.495Z,,1,0,86.04,96,41419,9012427554787096099,7.0,96,120,,
0,-2406396100216511638,2016-02-04T04:29:07.495Z,,1,0,81.26,88,8452,-6639690782514669126,13.94,96,120,,
0,-2406396100216511638,2016-02-04T04:29:07.495Z,,1,0,107.35,96,1326,8648764257939339698,0.0,24,48,,
0,-2406396100216511638,2016-02-04T04:29:07.495Z,,1,0,84.34,97,4513,622743086816758000,24.85,144,240,US,NJ
0,-2406396100216511638,2016-02-04T04:29:07.495Z,Duty free - Ships from USA,1,0,120.62,98,1446,1163115142515862290,0.0,24,48,US,CA
0,-2406396100216511638,2016-02-04T04:29:07.495Z,,1,0,103.44,100,7,-235620327314718933,22.52,144,240,,
0,-2406396100216511638,2016-02-04T04:29:07.495Z,,1,0,190.47,0,0,2985623125859395725,60.86,72,96,,
1,2802818691485963934,2016-02-04T04:30:02.577Z,,1,0,103.4,95,10182,7102261811958052132,10.0,96,120,CA,BC
0,2802818691485963934,2016-02-04T04:30:02.577Z,"GST/HST Only, No PST.",1,0,103.18,95,4384,-2572277640783537773,21.05,24,48,CA,ON
0,2802818691485963934,2016-02-04T04:30:02.577Z,,0,0,125.09,71,7,-5203594887869139290,0.0,48,72,,
0,2802818691485963934,2016-02-04T04:30:02.577Z,"Ready To Ship - We are unable to ship to PO Boxes, NT, YT and NU Territories",1,0,110.48,95,4078,-1789487307643024748,15.53,48,72,CA,ON
0,2802818691485963934,2016-02-04T04:30:02.577Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,131.34,96,35264,6791568714796518563,0.0,96,120,CA,QC
0,2802818691485963934,2016-02-04T04:30:02.577Z,,1,0,115.08,97,4513,622743086816758000,27.37,144,240,US,NJ
0,2802818691485963934,2016-02-04T04:30:02.577Z,Brand new and ready to ship from CANADA **** FAST SHIPPING ***,1,0,157.15,96,7090,-373508113925093038,17.95,24,48,CA,ON
0,2802818691485963934,2016-02-04T04:30:02.577Z,,1,0,170.4,90,26,-7533402168856574603,52.29,24,48,IT,
0,2802818691485963934,2016-02-04T04:30:02.577Z,,1,0,221.08,96,1790,1788801474825896666,9.98,96,120,US,NY
0,2802818691485963934,2016-02-04T04:30:02.577Z,,1,0,221.61,96,1790,1788801474825896666,9.98,96,120,US,NY
0,2802818691485963934,2016-02-04T04:30:02.577Z,Duty free - Ships from USA,1,0,233.12,98,1446,1163115142515862290,0.0,24,48,US,CA
0,2802818691485963934,2016-02-04T04:30:02.577Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,259.0,91,3459,7235704646333918828,0.0,24,48,,
0,2802818691485963934,2016-02-04T04:30:02.577Z,,1,0,233.29,82,28,3369377968127476899,65.11,24,48,,
0,2802818691485963934,2016-02-04T04:30:02.577Z,,1,0,337.75,96,1289,403962612376694152,9.54,24,48,,
0,2802818691485963934,2016-02-04T04:30:02.577Z,,1,0,344.0,100,2,-6259272632571155851,45.0,264,360,DE,
0,-9131643267408786185,2016-02-04T04:29:11.671Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,101.7,96,35264,6791568714796518563,0.0,96,120,CA,QC
0,-9131643267408786185,2016-02-04T04:29:11.671Z,,0,0,90.89,98,3293,4143506568603310959,10.99,24,48,US,NY
0,-9131643267408786185,2016-02-04T04:29:11.671Z,,1,0,93.13,96,1790,1788801474825896666,9.98,96,120,US,NY
1,-9131643267408786185,2016-02-04T04:29:11.671Z,,1,1,103.71,0,0,1207135739277432339,0.0,0,0,,
0,-9131643267408786185,2016-02-04T04:29:11.671Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,110.64,91,10606,-1177408302343430963,5.0,24,48,,
0,-9131643267408786185,2016-02-04T04:29:11.671Z,,1,0,122.9,88,8452,-6639690782514669126,13.94,96,120,,
0,-9131643267408786185,2016-02-04T04:29:11.671Z,,1,0,130.26,96,41419,9012427554787096099,7.0,24,48,,
0,-9131643267408786185,2016-02-04T04:29:11.671Z,,1,0,115.08,97,4513,622743086816758000,27.15,144,240,US,NJ
0,-9131643267408786185,2016-02-04T04:29:11.671Z,,1,0,163.83,96,1326,8648764257939339698,0.0,24,48,,
0,-9131643267408786185,2016-02-04T04:29:11.671Z,,1,0,421.53,95,5535,-8852182251270724705,0.0,24,48,,
1,-5701463121023377686,2016-02-04T04:30:06.510Z,,1,1,52.99,0,0,1207135739277432339,0.0,0,0,,
0,-5701463121023377686,2016-02-04T04:30:06.510Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,69.77,96,35264,6791568714796518563,0.0,96,120,CA,QC
0,-5701463121023377686,2016-02-04T04:30:06.510Z,,0,0,59.2,98,3293,4143506568603310959,13.09,24,48,US,NY
0,-5701463121023377686,2016-02-04T04:30:06.510Z,,1,0,69.39,96,1790,1788801474825896666,9.98,96,120,US,NY
0,-5701463121023377686,2016-02-04T04:30:06.510Z,,1,0,71.94,96,1790,1788801474825896666,9.98,96,120,US,NY
0,-5701463121023377686,2016-02-04T04:30:06.510Z,,1,0,61.99,93,2521,-5016003493506265192,26.18,24,48,US,VA
0,-5701463121023377686,2016-02-04T04:30:06.510Z,Fast shipping.,1,0,77.19,95,4384,-2572277640783537773,12.12,24,48,CA,ON
0,-5701463121023377686,2016-02-04T04:30:06.510Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,86.17,91,10606,-1177408302343430963,5.0,24,48,,
0,-5701463121023377686,2016-02-04T04:30:06.510Z,,1,0,67.6,88,8452,-6639690782514669126,26.66,96,120,,
0,-5701463121023377686,2016-02-04T04:30:06.510Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,95.94,91,3459,7235704646333918828,0.0,24,48,,
0,-5701463121023377686,2016-02-04T04:30:06.510Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,91.29,91,10606,-1177408302343430963,5.0,24,48,,
0,-5701463121023377686,2016-02-04T04:30:06.510Z,,1,0,88.5,96,41419,9012427554787096099,8.0,24,48,,
0,-5701463121023377686,2016-02-04T04:30:06.510Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,93.56,91,10606,-1177408302343430963,5.0,24,48,,
0,-5701463121023377686,2016-02-04T04:30:06.510Z,,0,0,87.72,98,3293,4143506568603310959,13.09,48,72,US,NY
0,-5701463121023377686,2016-02-04T04:30:06.510Z,"Dispatched from England by Priority Airmail, allow 7-10 days for Canada Post delivery.",1,0,117.66,91,11930,-1888136325356517677,7.5,24,48,,
0,-5701463121023377686,2016-02-04T04:30:06.510Z,Duty free - Ships from USA,1,0,134.9,98,1446,1163115142515862290,0.0,24,48,US,CA
0,-5701463121023377686,2016-02-04T04:30:06.510Z,Our items ship from within Canada. You need not worry about duty.,1,0,120.61,92,51,8994525145737931518,17.12,144,240,CA,ON
0,-5701463121023377686,2016-02-04T04:30:06.510Z,,1,0,155.99,96,1289,403962612376694152,9.54,24,48,,
0,-5701463121023377686,2016-02-04T04:30:06.510Z,,1,0,134.15,82,28,3369377968127476899,51.69,24,48,,
0,-7405035237453204588,2016-02-04T04:30:05.605Z,,1,1,12.99,0,0,1207135739277432339,0.0,672,1008,,
1,-7405035237453204588,2016-02-04T04:30:05.605Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,14.4,96,35264,6791568714796518563,0.0,96,120,CA,QC
0,-7405035237453204588,2016-02-04T04:30:05.605Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,10.16,91,10606,-1177408302343430963,5.0,24,48,,
0,-7405035237453204588,2016-02-04T04:30:05.605Z,,1,0,10.97,95,10182,7102261811958052132,5.05,96,120,CA,BC
0,-7405035237453204588,2016-02-04T04:30:05.605Z,,0,0,7.87,98,3293,4143506568603310959,8.99,48,72,US,NY
0,-7405035237453204588,2016-02-04T04:30:05.605Z,"GST/HST Only, No PST. Part Mummber: USBPLATE",1,0,8.81,95,4384,-2572277640783537773,11.11,24,48,CA,ON
0,-7405035237453204588,2016-02-04T04:30:05.605Z,,0,0,14.46,0,0,5454313351608459239,5.54,24,48,,
0,-7405035237453204588,2016-02-04T04:30:05.605Z,.,1,0,13.19,98,478,5452082314297826053,6.99,24,48,CA,ON
0,-7405035237453204588,2016-02-04T04:30:05.605Z,,1,0,14.1,100,2,-9097393894851801879,6.18,24,48,FR,
0,-7405035237453204588,2016-02-04T04:30:05.605Z,,1,0,7.57,97,217,-7970120380487528724,12.95,24,48,CA,QC
0,-7405035237453204588,2016-02-04T04:30:05.605Z,,1,0,15.64,96,41419,9012427554787096099,6.0,24,48,,
0,-7405035237453204588,2016-02-04T04:30:05.605Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,17.17,91,10606,-1177408302343430963,5.0,24,48,,
0,-7405035237453204588,2016-02-04T04:30:05.605Z,*Free shipping from Canada / Livraison GRATUITE depuis Canada*,1,0,23.85,100,4601,5657218934756058127,0.0,24,48,CA,ON
0,-7405035237453204588,2016-02-04T04:30:05.605Z,Ownership. Respect. Family. An Employee Owned Company - 100% Canadian.,0,0,14.99,84,161,-3129154375621551414,8.99,24,48,CA,ON
0,-7405035237453204588,2016-02-04T04:30:05.605Z,We ship by courier next day when possible on most items. We do not ship to PO boxes.We do,1,0,8.99,94,337,2760162070632027753,14.99,24,48,CA,QC
0,-7405035237453204588,2016-02-04T04:30:05.605Z,,1,0,14.28,88,8452,-6639690782514669126,9.9,24,48,,
0,-7405035237453204588,2016-02-04T04:30:05.605Z,Flat Rate Courier Shipping. No shipping to PO boxes or remote areas. Trucking companies ar,1,0,13.09,98,105,-4763225123075092614,14.99,24,48,CA,QC
0,-7405035237453204588,2016-02-04T04:30:05.605Z,,1,0,18.19,96,1790,1788801474825896666,9.98,96,120,US,NY
0,-7405035237453204588,2016-02-04T04:30:05.605Z,,0,0,39.77,71,7,-5203594887869139290,0.0,48,72,,
0,-7405035237453204588,2016-02-04T04:30:05.605Z,,1,0,45.62,96,1289,403962612376694152,9.54,24,48,,
1,4955681902681445111,2016-02-04T04:30:07.525Z,,1,1,40.98,0,0,1207135739277432339,0.0,0,0,,
0,4955681902681445111,2016-02-04T04:30:07.525Z,,1,0,50.59,95,10182,7102261811958052132,6.58,96,120,CA,BC
0,4955681902681445111,2016-02-04T04:30:07.525Z,,1,0,50.24,95,2283,8118683026995803963,10.42,144,240,CA,BC
0,4955681902681445111,2016-02-04T04:30:07.525Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,62.85,96,35264,6791568714796518563,0.0,96,120,CA,QC
0,4955681902681445111,2016-02-04T04:30:07.525Z,.,1,0,59.99,98,478,5452082314297826053,6.99,24,48,CA,ON
0,4955681902681445111,2016-02-04T04:30:07.525Z,,0,0,51.15,98,3293,4143506568603310959,22.47,48,72,US,NY
0,4955681902681445111,2016-02-04T04:30:07.525Z,,0,0,77.27,71,7,-5203594887869139290,0.0,48,72,,
0,4955681902681445111,2016-02-04T04:30:07.525Z,BRAND NEW!! SHIPS FROM ONTARIO CANADA. HST ALREADY INCLUDED IN PRICE! Reliable service you,1,0,72.77,91,10606,-1177408302343430963,5.0,24,48,,
0,4955681902681445111,2016-02-04T04:30:07.525Z,"GST/HST Only, No PST.",1,0,66.74,95,4384,-2572277640783537773,14.19,24,48,CA,ON
0,4955681902681445111,2016-02-04T04:30:07.525Z,We ship by courier next day when possible on most items. We do not ship to PO boxes.We do,1,0,71.55,94,337,2760162070632027753,14.99,24,48,CA,QC
0,4955681902681445111,2016-02-04T04:30:07.525Z,,1,0,52.91,93,2521,-5016003493506265192,37.65,24,48,US,VA
0,4955681902681445111,2016-02-04T04:30:07.525Z,Flat Rate Courier Shipping. No shipping to PO boxes or remote areas. Trucking companies ar,1,0,76.09,98,105,-4763225123075092614,14.99,24,48,CA,QC
0,4955681902681445111,2016-02-04T04:30:07.525Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,92.86,91,3459,7235704646333918828,0.0,24,48,,
0,4955681902681445111,2016-02-04T04:30:07.525Z,,1,0,84.15,96,41419,9012427554787096099,11.0,24,48,,
0,4955681902681445111,2016-02-04T04:30:07.525Z,Brand new and ready to ship from CANADA **** FAST SHIPPING ***,1,0,86.08,96,7090,-373508113925093038,9.95,24,48,CA,ON
0,4955681902681445111,2016-02-04T04:30:07.525Z,,1,0,91.53,96,1790,1788801474825896666,9.98,96,120,US,NY
0,4955681902681445111,2016-02-04T04:30:07.525Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,111.97,91,10606,-1177408302343430963,5.0,24,48,,
0,4955681902681445111,2016-02-04T04:30:07.525Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,112.52,91,10606,-1177408302343430963,5.0,24,48,,
0,4955681902681445111,2016-02-04T04:30:07.525Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,114.17,91,10606,-1177408302343430963,5.0,24,48,,
0,4955681902681445111,2016-02-04T04:30:07.525Z,,1,0,79.44,88,8452,-6639690782514669126,61.07,24,48,,
1,-5924928993300787167,2016-02-04T04:30:08.154Z,,1,1,44.99,0,0,1207135739277432339,0.0,0,0,,
0,-5924928993300787167,2016-02-04T04:30:08.154Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,49.38,96,35264,6791568714796518563,0.0,96,120,CA,QC
0,-5924928993300787167,2016-02-04T04:30:08.154Z,,0,0,43.32,98,3293,4143506568603310959,13.09,96,120,US,NY
0,-5924928993300787167,2016-02-04T04:30:08.154Z,,1,0,53.54,96,1790,1788801474825896666,9.98,96,120,US,NY
0,-5924928993300787167,2016-02-04T04:30:08.154Z,,1,0,55.45,96,1790,1788801474825896666,9.98,96,120,US,NY
0,-5924928993300787167,2016-02-04T04:30:08.154Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,69.22,91,10606,-1177408302343430963,5.0,24,48,,
0,-5924928993300787167,2016-02-04T04:30:08.154Z,,0,0,75.26,71,7,-5203594887869139290,0.0,48,72,,
0,-5924928993300787167,2016-02-04T04:30:08.154Z,,1,0,64.57,96,41419,9012427554787096099,12.3,24,48,,
0,-5924928993300787167,2016-02-04T04:30:08.154Z,,1,0,76.87,95,5535,-8852182251270724705,0.0,24,48,,
0,-5924928993300787167,2016-02-04T04:30:08.154Z,,1,0,60.45,88,8452,-6639690782514669126,26.66,96,120,,
0,-5924928993300787167,2016-02-04T04:30:08.154Z,,1,0,64.57,96,41419,9012427554787096099,24.3,24,48,,
0,-5924928993300787167,2016-02-04T04:30:08.154Z,,1,0,92.74,99,79,-1869213145998141353,0.0,24,48,,
0,-5924928993300787167,2016-02-04T04:30:08.154Z,"Dispatched from England by Priority Airmail, allow 7-10 days for Canada Post delivery.",1,0,113.84,91,11930,-1888136325356517677,7.5,72,96,,
0,-5924928993300787167,2016-02-04T04:30:08.154Z,,1,0,112.16,96,1289,403962612376694152,9.54,24,48,,
0,-5924928993300787167,2016-02-04T04:30:08.154Z,,1,0,126.45,96,1326,8648764257939339698,0.0,24,48,,
0,-5924928993300787167,2016-02-04T04:30:08.154Z,"GST/HST Only, No PST. Part Mummber: 184755",1,0,2999.0,95,4384,-2572277640783537773,12.12,24,48,CA,ON
1,6992992079703403252,2016-02-04T04:30:14.727Z,,1,1,7.59,0,0,1207135739277432339,0.0,0,0,,
0,6992992079703403252,2016-02-04T04:30:14.727Z,,1,0,3.94,95,2283,8118683026995803963,8.07,144,240,CA,BC
0,6992992079703403252,2016-02-04T04:30:14.727Z,,0,0,5.27,98,3293,4143506568603310959,7.99,48,72,US,NY
0,6992992079703403252,2016-02-04T04:30:14.727Z,,1,0,9.76,95,10182,7102261811958052132,5.03,96,120,CA,BC
0,6992992079703403252,2016-02-04T04:30:14.727Z,,0,0,10.17,0,0,5454313351608459239,5.54,24,48,,
0,6992992079703403252,2016-02-04T04:30:14.727Z,"GST/HST Only, No PST. Part Number: N201-003-GN",1,0,7.41,95,4384,-2572277640783537773,11.08,24,48,CA,ON
0,6992992079703403252,2016-02-04T04:30:14.727Z,"Ready To Ship - We are unable to ship to PO Boxes, NT, YT and NU Territories",1,0,19.98,95,4078,-1789487307643024748,0.0,48,72,CA,ON
0,6992992079703403252,2016-02-04T04:30:14.727Z,,1,0,15.24,96,41419,9012427554787096099,6.0,96,120,,
0,6992992079703403252,2016-02-04T04:30:14.727Z,,1,0,21.24,95,5535,-8852182251270724705,0.0,24,48,,
0,6992992079703403252,2016-02-04T04:30:14.727Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,21.72,91,3459,7235704646333918828,0.0,24,48,,
0,6992992079703403252,2016-02-04T04:30:14.727Z,,1,0,12.94,96,1790,1788801474825896666,9.98,96,120,US,NY
0,6992992079703403252,2016-02-04T04:30:14.727Z,,1,0,30.87,96,1326,8648764257939339698,0.0,24,48,,
0,6992992079703403252,2016-02-04T04:30:14.727Z,,1,0,31.39,96,1790,1788801474825896666,9.98,96,120,US,NY
0,6992992079703403252,2016-02-04T04:30:14.727Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,42.45,91,3459,7235704646333918828,0.0,24,48,,
0,6992992079703403252,2016-02-04T04:30:14.727Z,,1,0,36.9,96,1289,403962612376694152,9.54,24,48,,
0,6992992079703403252,2016-02-04T04:30:14.727Z,Duty free - Ships from USA,1,0,53.94,98,1446,1163115142515862290,0.0,24,48,US,CA
0,6992992079703403252,2016-02-04T04:30:14.727Z,,1,0,68.54,50,2,-7084126735194704117,7.08,24,48,US,CA
0,-5458460985938131934,2016-02-04T04:30:19.215Z,,1,1,107.98,0,0,1207135739277432339,0.0,672,1008,,
0,-5458460985938131934,2016-02-04T04:30:19.215Z,,0,0,108.07,98,3293,4143506568603310959,28.38,48,72,US,NY
0,-5458460985938131934,2016-02-04T04:30:19.215Z,,0,0,123.59,92,1500,5477944942700666016,12.87,72,96,US,MI
1,-5458460985938131934,2016-02-04T04:30:19.215Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,138.76,96,35264,6791568714796518563,0.0,96,120,CA,QC
0,-5458460985938131934,2016-02-04T04:30:19.215Z,,1,0,101.38,93,2521,-5016003493506265192,44.87,24,48,US,VA
0,-5458460985938131934,2016-02-04T04:30:19.215Z,"Ships from Canada. Not additional duties, no custom delays",1,0,135.08,96,41419,9012427554787096099,12.0,24,48,,
0,-5458460985938131934,2016-02-04T04:30:19.215Z,,0,0,147.08,99,79,-1869213145998141353,0.0,24,48,,
0,-5458460985938131934,2016-02-04T04:30:19.215Z,,1,0,147.08,95,5535,-8852182251270724705,0.0,24,48,,
0,-5458460985938131934,2016-02-04T04:30:19.215Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,148.82,91,3459,7235704646333918828,0.0,24,48,,
0,-5458460985938131934,2016-02-04T04:30:19.215Z,,0,0,149.29,96,1326,8648764257939339698,0.0,24,48,,
0,-5458460985938131934,2016-02-04T04:30:19.215Z,Brand new and ready to ship from CANADA **** FAST SHIPPING ***,1,0,144.76,96,7090,-373508113925093038,12.95,24,48,CA,ON
0,-5458460985938131934,2016-02-04T04:30:19.215Z,,1,0,133.43,97,4513,622743086816758000,30.98,144,240,US,NJ
0,-5458460985938131934,2016-02-04T04:30:19.215Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,168.38,91,10606,-1177408302343430963,5.0,24,48,,
0,-5458460985938131934,2016-02-04T04:30:19.215Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,169.95,91,10606,-1177408302343430963,5.0,24,48,,
0,-5458460985938131934,2016-02-04T04:30:19.215Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,176.93,91,10606,-1177408302343430963,5.0,24,48,,
